earth	0.5147991776466371
cross	0.5062940120697021
presence	0.2378113269805908
19th	0.5381377935409546
some	0.21692021191120148
done	0.5307988524436951
formation	0.21226297318935394
all	0.3556652367115021
addition	0.9344027042388916
also	0.6054181456565857
analysis	0.2168256938457489
known	0.9894017577171326
are	0.29141923785209656
,	0.4948002099990845
john	0.2704663872718811
16th	0.9291794300079346
care	0.8491671681404114
1st	0.23512929677963254
9	0.2839575111865997
discovery	0.2968864142894745
because	0.2487587630748749
found	0.4445424377918243
care	0.6715024709701538
.	0.4447004199028015
the	0.4143525958061218
2000	0.6898425817489624
,	0.2592679560184479
concern	0.325707346200943
pharmacy	0.21792547404766086
and	0.9973713159561156
be	0.5114865899085999
not	0.3230527937412262
english	0.6517050266265869
egyptian	0.5421176552772522
di	0.3787979483604431
long	0.3099373579025269
all	0.9996877908706664
person	0.7268728017807007
.	0.3381913900375366
.	0.4477596282958984
non	0.9876695275306702
post	0.3374728262424469
citation	0.9864178895950316
out	0.8118845820426941
avoid	0.5182734727859497
an	0.5519179105758667
non	0.9964423775672911
want	0.2024589478969574
case	0.7383285760879517
deal	0.4149636924266815
direct	0.39669883251190186
building	0.4908075630664826
large	0.838520884513855
american	0.954883873462677
adding	0.5026950240135193
code	0.8274884819984436
modern	0.3203013241291046
this	0.3159056901931763
in	0.32031819224357605
build	0.4775315821170807
conform	0.8883298635482788
be	0.21280668675899506
also	0.918524444103241
before	0.812872052192688
it	0.4501180648803711
profit	0.4929850995540619
australia	0.6473839282989502
12	0.8528202772140503
schools	0.4663730263710022
profit	0.5459979772567749
section	0.26382824778556824
pre	0.5432613492012024
support	0.4185293912887573
non	0.9165953993797302
large	0.28283414244651794
types	0.7875346541404724
000	0.2645078003406525
accounting	0.8605720996856691
aid	0.2895691394805908
fee	0.3075132668018341
considered	0.8038126230239868
landmark	0.6365091800689697
time	0.2389645576477051
000	0.8336595296859741
president	0.5782286524772644
living	0.30690068006515503
study	0.7163435816764832
later	0.4336310029029846
18th	0.7729471921920776
seriously	0.5408585667610168
across	0.42815247178077703
000	0.34883424639701843
2015	0.2405732125043869
1980s	0.628861665725708
rate	0.3427504897117615
four	0.77756267786026
may	0.237295001745224
science	0.5863990187644958
national	0.27745363116264343
multi	0.9996721744537354
yale	0.5970019102096558
ki	0.8756950497627258
population	0.7705196142196655
deep	0.9062755703926086
site	0.3215954005718231
age	0.9948490262031556
based	0.3460901081562042
cities	0.9764223098754884
was	0.5387403964996338
1980s	0.5421627759933472
1968	0.35585349798202515
florida	0.4775083661079407
17	0.32554230093955994
but	0.40878960490226746
2015	0.3230738639831543
the	0.4418272376060486
caused	0.2596520483493805
)	0.20524689555168152
amount	0.6781308650970459
the	0.3233568072319031
access	0.9848766326904296
countries	0.8828118443489075
countries	0.5395106077194214
ku	0.94936865568161
poverty	0.20931586623191836
according	0.7462561726570129
examples	0.305087149143219
in	0.277804434299469
the	0.27424734830856323
due	0.21759828925132751
factor	0.3026662170886993
not	0.563031017780304
this	0.7766019701957703
argued	0.5360581874847412
states	0.3789551258087158
according	0.9980798959732056
for	0.4588170349597931
1980s	0.3938608765602112
areas	0.6551458835601807
,	0.7825522422790527
southern	0.20063242316246035
1990s	0.4929439127445221
1960s	0.5389291048049927
1990s	0.5249054431915283
buildings	0.2491965889930725
war	0.9492468237876892
also	0.5287148356437683
long	0.9024350047111512
governing	0.3828108012676239
core	0.25646737217903137
research	0.4409804046154022
second	0.2504919171333313
social	0.6860423684120178
the	0.5807443261146545
association	0.8482871651649475
co	0.9875754117965698
people	0.2889702618122101
author	0.5995882153511047
.	0.3241402804851532
examples	0.3789272904396057
contributor	0.6961671710014343
scientists	0.2512131333351135
:	0.20490910112857816
chinese	0.9022029638290404
giles	0.20964550971984866
was	0.8076944351196289
campaign	0.9522382616996764
last	0.3391856849193573
economic	0.4121965169906616
after	0.21563662588596344
e	0.2042672634124756
general	0.922151267528534
was	0.27484568953514105
among	0.6451119780540466
arts	0.7480665445327759
india	0.22126783430576324
among	0.593019962310791
han	0.536760687828064
sciences	0.30252665281295776
buddhism	0.8381934165954591
applied	0.600372314453125
these	0.8545699119567871
first	0.6166764497756958
the	0.2907411456108093
despite	0.4696307182312012
time	0.9565209150314332
day	0.9996646642684937
im	0.974626123905182
capable	0.6309952735900879
non	0.9897214770317078
to	0.6919586062431335
weapons	0.26803749799728394
main	0.22061222791671756
called	0.35629531741142273
world	0.6561378836631775
cell	0.38094595074653625
non	0.7562769055366516
group	0.5549428462982178
and	0.2973844408988953
term	0.8525257706642151
exposure	0.3546597361564636
age	0.3860659599304199
t	0.3632802069187164
animals	0.4044248163700104
im	0.9463236927986144
components	0.8846298456192017
long	0.8600606322288513
ability	0.810275673866272
1920s	0.22287179529666898
anti	0.9793701767921448
human	0.2322347462177277
or	0.4848567247390747
also	0.2869015038013458
become	0.7465144395828247
.	0.6974170804023743
an	0.4806525111198425
addition	0.6836351752281189
elected	0.6678853034973145
writers	0.5401269793510437
the	0.9933428168296814
among	0.7428186535835266
addition	0.9881000518798828
seem	0.6914186477661133
relation	0.7756633758544922
a	0.5281596183776855
an	0.7571715712547302
long	0.8475584387779236
due	0.3511006236076355
basis	0.745467483997345
sign	0.4668143391609192
called	0.9039862155914308
6	0.7706944346427917
ages	0.9181421995162964
ancient	0.9700899124145508
the	0.3145996928215027
common	0.799850583076477
carlo	0.22319725155830386
example	0.8460733890533447
either	0.8176894187927246
simple	0.3246815204620361
addition	0.9599390625953674
first	0.30852067470550537
not	0.945993959903717
rs	0.9218121767044068
areas	0.5339297652244568
an	0.8983774185180664
.	0.2075166404247284
mess	0.7091440558433533
lies	0.45323061943054205
used	0.2279903143644333
called	0.8093681335449219
bodies	0.8243799209594727
fresh	0.2321815490722656
geneva	0.2951318323612213
19th	0.4706367552280426
receives	0.6367663145065308
in	0.4320688545703888
1980s	0.5040502548217773
valley	0.6901212930679321
rhine	0.8719857335090637
is	0.4882483780384064
kan	0.5600318312644958
flowing	0.2960742712020874
main	0.6213664412498474
rhine	0.33119145035743713
by	0.8037719130516052
000	0.3727059662342072
000	0.6070718765258789
age	0.9937791228294371
000	0.8421358466148376
level	0.9898589253425598
1	0.28036344051361084
era	0.4436378479003906
total	0.8357332944869995
8th	0.6247153878211975
law	0.3819954693317413
after	0.2624616324901581
britain	0.9453505873680116
1980s	0.9994389414787292
assembly	0.7303779125213623
addition	0.9988166093826294
in	0.4491821527481079
as	0.9454742670059204
-	0.5600969791412354
length	0.6470710635185242
,	0.9529664516448976
committee	0.38965198397636414
in	0.8989897966384888
end	0.4402293860912323
act	0.837407648563385
branch	0.5868557095527649
ceased	0.2851985096931457
ministry	0.4018837809562683
constitution	0.3000585734844208
after	0.5429162979125977
contrast	0.6440976858139038
parliament	0.5494216084480286
usually	0.2937927842140198
according	0.4563249945640564
refer	0.2759680151939392
won	0.2037450075149536
election	0.3324399292469025
commons	0.8039052486419678
also	0.8334027528762817
live	0.7553828954696655
a	0.5225176215171814
also	0.9917198419570924
raised	0.3802617788314819
non	0.8354806303977966
institutions	0.21567492187023166
british	0.5472506880760193
century	0.9997736811637878
movement	0.3901815116405487
remained	0.4949101209640503
day	0.966636061668396
long	0.3533405065536499
1990s	0.4871479570865631
al	0.4357849657535553
a	0.7573171257972717
al	0.7816944122314453
islam	0.4387509822845459
war	0.5100567340850829
also	0.37080517411232
political	0.5631987452507019
000	0.9632630348205566
state	0.2742398679256439
state	0.2678200006484985
centuries	0.25983428955078125
equivalent	0.2055543214082718
proposed	0.2180087119340897
building	0.6146278977394104
able	0.3344554007053375
""""	0.2296507656574249
is	0.9143108129501344
century	0.9991987347602844
russian	0.2454598993062973
is	0.3778558075428009
by	0.4974297285079956
according	0.9985675811767578
imperial	0.7010113596916199
bases	0.3628353476524353
europe	0.987244427204132
nation	0.9130551218986512
1883	0.3734314739704132
japanese	0.9465348124504088
america	0.9425386190414428
the	0.5464684963226318
#	0.2454182207584381
in	0.7170479297637941
cathedral	0.2701771557331085
also	0.29803648591041565
12th	0.4601145088672638
156	0.32432451844215393
lithuanian	0.6283438801765442
1939	0.6992050409317017
1945	0.5141761898994446
after	0.4744873046875
1982	0.5615752935409546
central	0.9906845092773438
geo	0.3489492535591125
small	0.3083351850509644
architectural	0.3903545737266541
also	0.3734678626060486
##ie	0.9236947894096376
also	0.7975097298622131
city	0.2486850470304489
many	0.3022481203079224
born	0.7393041253089905
000	0.771196186542511
not	0.3744767904281616
other	0.204229399561882
institutions	0.2509656548500061
established	0.6345775127410889
central	0.9377050399780272
polish	0.4268459379673004
inter	0.5283743739128113
day	0.6221734881401062
people	0.30501872301101685
arms	0.9998157620429992
best	0.5797963738441467
on	0.6207203269004822
anglo	0.5042803287506104
times	0.2062080204486847
american	0.4420362710952759
000	0.9411373138427734
l	0.2978227436542511
america	0.7921141982078552
000	0.4032583236694336
americans	0.6146564483642578
all	0.5299970507621765
general	0.9704756140708924
000	0.5052275657653809
affairs	0.5614525675773621
own	0.3440524637699127
after	0.4843510091304779
after	0.9726009368896484
000	0.7135981917381287
more	0.5550429821014404
act	0.6685574054718018
himself	0.2299628108739853
america	0.927798628807068
000	0.7925129532814026
000	0.9923700094223022
population	0.23401117324829104
the	0.3734762966632843
16th	0.2389407306909561
due	0.20791931450366974
as	0.841817319393158
travel	0.22689522802829745
were	0.3161930739879608
on	0.2783527076244354
in	0.2960354685783386
many	0.4157648086547852
along	0.955119013786316
for	0.4410579800605774
came	0.51343834400177
come	0.3824223577976227
gr	0.23038385808467865
used	0.2310325503349304
according	0.2768977582454681
acts	0.7188052535057068
the	0.2329539358615875
electrons	0.440526008605957
cross	0.9980081915855408
force	0.7954306602478027
center	0.32049891352653503
acts	0.751763641834259
most	0.2258947044610977
