alps	0.3923127949237824	alps

state	0.7001625895500183	government

1	0.656886875629425	540

also	0.951098084449768	also

assembly	0.7856253385543823	assembly

04	0.3594527542591095	04

also	0.5784294009208679	also

h	0.8471684455871582	der

transmission	0.2492736876010895	availability

day	0.9998750686645508	day

became	0.996310532093048	became

after	0.2815990447998047	after

sense	0.2567316293716431	connection

group	0.20924097299575808	block

17th	0.9751285910606384	17th

century	0.9997325539588928	century

citation	0.9775809049606324	citation

articles	0.9694817066192628	articles

the	0.252522736787796	19th

third	0.8969539999961853	fifth

000	0.9917351007461548	000

hug	0.4593008458614349	156

hug	0.2134029120206833	156

000	0.9796302318572998	000

18th	0.2291018217802048	17th

pre	0.3290301561355591	pro

town	0.8110538125038147	county

merged	0.5178129076957703	affiliated

000	0.9665933847427368	000

pressure	0.20224030315876007	combustion

first	0.24013087153434756	atmospheric

large	0.6800136566162109	full

building	0.29888102412223816	boiler

bc	0.6021617650985718	ad

19th	0.7542678713798523	19th

19th	0.6369584202766418	19th

measuring	0.3238438665866852	analyzing

ex	0.338434100151062	counter

.	0.20102860033512115	arising

the	0.5006026029586792	an

closed	0.7143590450286865	closed

in	0.4376072883605957	behind

past	0.2684477567672729	1990s

concept	0.7151420116424559	concept

20th	0.4930390119552612	20th

driven	0.2511177659034729	powered

high	0.831676185131073	high

as	0.25581276416778564	although

conde	0.4957458674907684	ch

the	0.3526895046234131	1880

500	0.3027949929237366	2000

power	0.2588585317134857	power

based	0.31660377979278564	based

advantages	0.4615253508090973	advantages

pump	0.2413686811923981	boiler

based	0.292738676071167	based

atomic	0.256710022687912	atomic

##z	0.2504396438598633	acids

1st	0.282439798116684	2nd

cause	0.5193225145339966	allow

atmosphere	0.5792304277420044	atmosphere

atoms	0.8302899003028871	atoms

-	0.6689995527267456	bond

form	0.3498118221759796	all

oxygen	0.3982137739658356	air

abundant	0.7873160243034363	abu

19th	0.6140241622924805	19th

isotope	0.4341056048870087	abundance

order	0.5374765992164612	energy

w	0.3070278465747833	oxygen

spec	0.7738509178161621	68

by	0.8804858326911926	by

only	0.26653504371643066	also

gas	0.8267576694488525	air

also	0.5142078399658203	also

body	0.26581329107284546	air

nearly	0.5014374852180481	almost

fixed	0.9102655053138732	fixed

r	0.4275763332843781	alcohol

almost	0.4126442968845368	almost

also	0.8873211145401001	also

arab	0.5248798727989197	1973

caused	0.6787484884262085	created

1971	0.6391723155975342	1947

aid	0.5597102642059326	aid

once	0.3844886124134064	already

meet	0.2242739200592041	address

in	0.4766590893268585	across

crisis	0.8716916441917419	crisis

not	0.47605299949646	already

long	0.5195648670196533	short

revolution	0.34632691740989685	crisis

efficient	0.7223178148269653	efficient

l	0.34670403599739075	215

collection	0.5137386918067932	body

decided	0.29691171646118164	applied

although	0.3287828862667084	although

consists	0.975878655910492	consists

for	0.6754586100578308	atomic

effort	0.36706894636154175	attempt

they	0.22314776480197904	commissioners

body	0.6407016515731812	body

with	0.3025431632995605	among

is	0.5038799643516539	agreed

international	0.3798080086708069	administrative

accepted	0.4345062971115112	accepted

necessary	0.310003399848938	clear

courts	0.4569690227508545	courts

1980s	0.4682731628417969	60s

all	0.2127961963415146	11

signed	0.30977463722229004	agreement

non	0.8983794450759888	anti

apply	0.9388269186019896	apply

way	0.3345986604690552	country

membership	0.25105589628219604	citizenship

as	0.9606112837791444	as

also	0.3341458737850189	56

000	0.8860061764717102	000

000	0.29026085138320923	000

among	0.9917176961898804	among

urban	0.2030046433210373	forested

public	0.4952962100505829	controversial

concerned	0.3006262481212616	also

global	0.21572674810886386	amazon

increasingly	0.22094418108463287	also

roughly	0.26921209692955017	accurately

2006	0.5705708861351013	2005

previous	0.3600066900253296	2005

.	0.3604240417480469	car

species	0.3592449128627777	animal

seen	0.2588925063610077	abundant

but	0.3476122915744781	apparently

an	0.30259713530540466	an

human	0.6754065155982971	colonial

space	0.475383460521698	area

stat	0.9897788166999816	ab

although	0.2910866141319275	although

from	0.4006987810134888	beyond

also	0.9093981981277466	also

not	0.3989959061145783	almost

eu	0.9164249897003174	bath

,	0.345228374004364	chains

1980s	0.2490386217832565	1980s

ˈ	0.7778206467628479	fr

is	0.2749682068824768	by

italy	0.571679413318634	armenia

1980s	0.48254540562629705	1970s

city	0.940693736076355	city

1920s	0.4280551970005035	1880s

street	0.3869308829307556	avenue

on	0.5631698966026306	around

collection	0.3891100287437439	area

well	0.4659481346607208	also

20th	0.6403511166572571	20th

also	0.5365622043609619	also

19th	0.5108022689819336	20th

long	0.9316058158874512	long

arid	0.9777718782424928	arid

area	0.9812793731689452	area

north	0.9779086709022522	north

city	0.9655657410621644	city

the	0.5295254588127136	amtrak

1980s	0.7486686110496521	1950s

object	0.24101565778255465	connection

1972	0.2160693407058716	1969

po	0.885360062122345	cy

only	0.26905807852745056	phone

non	0.9768553972244264	non

government	0.2331514358520508	fcc

california	0.8181468844413757	ca

pac	0.2504832744598389	25

1980s	0.624808132648468	1980s

k	0.8551534414291382	data

was	0.2525328993797302	began

for	0.9997755885124208	for

high	0.9843546152114868	high

along	0.3556816577911377	along

caused	0.6877184510231018	carried

and	0.23715755343437195	also

access	0.8224636912345886	access

also	0.8526198863983154	also

published	0.32267749309539795	amended

account	0.3553246259689331	account

theories	0.573535144329071	alternatives

used	0.6034035086631775	accepted

16th	0.7645515203475952	14th

form	0.7315000295639038	absence

000	0.919563055038452	000

black	0.9706374406814576	black

basis	0.4419012665748596	basis

earth	0.5147991776466371	earth

cross	0.5062940120697021	cross

presence	0.2378113269805908	appearance

19th	0.5381377935409546	20th

some	0.21692021191120148	because

done	0.5307988524436951	accomplished

formation	0.21226297318935394	addition

all	0.3556652367115021	all

addition	0.9344027042388916	addition

also	0.6054181456565857	also

analysis	0.2168256938457489	analysis

known	0.9894017577171326	known

are	0.29141923785209656	analyze

,	0.4948002099990845	analyze

john	0.2704663872718811	fielding

16th	0.9291794300079346	15th

care	0.8491671681404114	care

1st	0.23512929677963254	4th

9	0.2839575111865997	710

discovery	0.2968864142894745	advances

because	0.2487587630748749	because

found	0.4445424377918243	found

care	0.6715024709701538	care

.	0.4447004199028015	am

the	0.4143525958061218	actual

2000	0.6898425817489624	2000

,	0.2592679560184479	drugs

concern	0.325707346200943	concern

pharmacy	0.21792547404766086	applied

and	0.9973713159561156	and

be	0.5114865899085999	become

not	0.3230527937412262	already

english	0.6517050266265869	english

egyptian	0.5421176552772522	1919

di	0.3787979483604431	anti

long	0.3099373579025269	always

all	0.9996877908706664	all

person	0.7268728017807007	citizen

.	0.3381913900375366	argue

.	0.4477596282958984	announced

non	0.9876695275306702	non

post	0.3374728262424469	non

citation	0.9864178895950316	citation

out	0.8118845820426941	denial

avoid	0.5182734727859497	accept

an	0.5519179105758667	an

non	0.9964423775672911	non

want	0.2024589478969574	choose

case	0.7383285760879517	28

deal	0.4149636924266815	amount

direct	0.39669883251190186	civil

building	0.4908075630664826	building

large	0.838520884513855	large

american	0.954883873462677	american

adding	0.5026950240135193	adding

code	0.8274884819984436	authority

modern	0.3203013241291046	3d

this	0.3159056901931763	construction

in	0.32031819224357605	among

build	0.4775315821170807	build

conform	0.8883298635482788	adhere

be	0.21280668675899506	carefully

also	0.918524444103241	also

before	0.812872052192688	before

it	0.4501180648803711	construction

profit	0.4929850995540619	governmental

australia	0.6473839282989502	australia

12	0.8528202772140503	12

schools	0.4663730263710022	affiliated

profit	0.5459979772567749	aligned

section	0.26382824778556824	article

pre	0.5432613492012024	non

support	0.4185293912887573	aid

non	0.9165953993797302	non

large	0.28283414244651794	certain

types	0.7875346541404724	category

000	0.2645078003406525	000

accounting	0.8605720996856691	accounting

aid	0.2895691394805908	assistance

fee	0.3075132668018341	amount

considered	0.8038126230239868	called

landmark	0.6365091800689697	1954

time	0.2389645576477051	beginnings

000	0.8336595296859741	000

president	0.5782286524772644	benefactor

living	0.30690068006515503	attendance

study	0.7163435816764832	study

later	0.4336310029029846	1643

18th	0.7729471921920776	18th

seriously	0.5408585667610168	classes

across	0.42815247178077703	across

000	0.34883424639701843	000

2015	0.2405732125043869	2011

1980s	0.628861665725708	1980s

rate	0.3427504897117615	in

four	0.77756267786026	four

may	0.237295001745224	may

science	0.5863990187644958	art

national	0.27745363116264343	academic

multi	0.9996721744537354	multi

yale	0.5970019102096558	harvard

ki	0.8756950497627258	ki

population	0.7705196142196655	area

deep	0.9062755703926086	deep

site	0.3215954005718231	area

age	0.9948490262031556	age

based	0.3460901081562042	based

cities	0.9764223098754884	cities

was	0.5387403964996338	base

1980s	0.5421627759933472	1960s

1968	0.35585349798202515	1967

florida	0.4775083661079407	atlantic

17	0.32554230093955994	18

but	0.40878960490226746	although

2015	0.3230738639831543	2010

the	0.4418272376060486	ad

caused	0.2596520483493805	added

)	0.20524689555168152	analysis

amount	0.6781308650970459	amount

the	0.3233568072319031	another

access	0.9848766326904296	access

countries	0.8828118443489075	count

countries	0.5395106077194214	countries

ku	0.94936865568161	accord

poverty	0.20931586623191836	income

according	0.7462561726570129	according

examples	0.305087149143219	effects

in	0.277804434299469	2013

the	0.27424734830856323	british

due	0.21759828925132751	access

factor	0.3026662170886993	characteristic

not	0.563031017780304	also

this	0.7766019701957703	economic

argued	0.5360581874847412	argued

states	0.3789551258087158	argues

according	0.9980798959732056	according

for	0.4588170349597931	confirming

1980s	0.3938608765602112	1970s

areas	0.6551458835601807	countries

,	0.7825522422790527	argued

southern	0.20063242316246035	american

1990s	0.4929439127445221	1950s

1960s	0.5389291048049927	1960s

1990s	0.5249054431915283	2000s

buildings	0.2491965889930725	buildings

war	0.9492468237876892	1940s

also	0.5287148356437683	also

long	0.9024350047111512	long

governing	0.3828108012676239	academic

core	0.25646737217903137	core

research	0.4409804046154022	academic

second	0.2504919171333313	11th

social	0.6860423684120178	academic

the	0.5807443261146545	academic

association	0.8482871651649475	association

co	0.9875754117965698	co

people	0.2889702618122101	alumni

author	0.5995882153511047	author

.	0.3241402804851532	ant

examples	0.3789272904396057	alumni

contributor	0.6961671710014343	advisor

scientists	0.2512131333351135	alumni

:	0.20490910112857816	cal

chinese	0.9022029638290404	chinese

giles	0.20964550971984866	giles

was	0.8076944351196289	became

campaign	0.9522382616996764	campaign

last	0.3391856849193573	early

economic	0.4121965169906616	commercial

after	0.21563662588596344	after

e	0.2042672634124756	127

general	0.922151267528534	general

was	0.27484568953514105	ad

among	0.6451119780540466	among

arts	0.7480665445327759	arts

india	0.22126783430576324	back

among	0.593019962310791	among

han	0.536760687828064	native

sciences	0.30252665281295776	arts

buddhism	0.8381934165954591	buddhism

applied	0.600372314453125	applied

these	0.8545699119567871	all

first	0.6166764497756958	also

the	0.2907411456108093	chinese

despite	0.4696307182312012	despite

time	0.9565209150314332	court

day	0.9996646642684937	day

im	0.974626123905182	auto

capable	0.6309952735900879	defenses

non	0.9897214770317078	non

to	0.6919586062431335	also

weapons	0.26803749799728394	barriers

main	0.22061222791671756	first

called	0.35629531741142273	called

world	0.6561378836631775	body

cell	0.38094595074653625	cell

non	0.7562769055366516	non

group	0.5549428462982178	group

and	0.2973844408988953	antigen

term	0.8525257706642151	lived

exposure	0.3546597361564636	exposure

age	0.3860659599304199	age

t	0.3632802069187164	abnormal

animals	0.4044248163700104	animals

im	0.9463236927986144	auto

components	0.8846298456192017	ability

long	0.8600606322288513	long

ability	0.810275673866272	ability

1920s	0.22287179529666898	1950s

anti	0.9793701767921448	anti

human	0.2322347462177277	adaptive

or	0.4848567247390747	adaptive

also	0.2869015038013458	also

become	0.7465144395828247	become

.	0.6974170804023743	bas

an	0.4806525111198425	another

addition	0.6836351752281189	addition

elected	0.6678853034973145	appointed

writers	0.5401269793510437	authors

the	0.9933428168296814	16

among	0.7428186535835266	among

addition	0.9881000518798828	addition

seem	0.6914186477661133	appear

relation	0.7756633758544922	comparison

a	0.5281596183776855	12

an	0.7571715712547302	another

long	0.8475584387779236	long

due	0.3511006236076355	according

basis	0.745467483997345	basis

sign	0.4668143391609192	di

called	0.9039862155914308	called

6	0.7706944346427917	12

ages	0.9181421995162964	ages

ancient	0.9700899124145508	ancient

the	0.3145996928215027	1640

common	0.799850583076477	basic

carlo	0.22319725155830386	carlo

example	0.8460733890533447	example

either	0.8176894187927246	either

simple	0.3246815204620361	aforementioned

addition	0.9599390625953674	addition

first	0.30852067470550537	canonical

not	0.945993959903717	also

rs	0.9218121767044068	di

areas	0.5339297652244568	branches

an	0.8983774185180664	an

.	0.2075166404247284	elements

mess	0.7091440558433533	am

lies	0.45323061943054205	begins

used	0.2279903143644333	adapted

called	0.8093681335449219	called

bodies	0.8243799209594727	bodies

fresh	0.2321815490722656	cold

geneva	0.2951318323612213	constance

19th	0.4706367552280426	19th

receives	0.6367663145065308	encounters

in	0.4320688545703888	between

1980s	0.5040502548217773	1980s

valley	0.6901212930679321	area

rhine	0.8719857335090637	rhine

is	0.4882483780384064	becomes

kan	0.5600318312644958	bran

flowing	0.2960742712020874	farther

main	0.6213664412498474	me

rhine	0.33119145035743713	me

by	0.8037719130516052	by

000	0.3727059662342072	600

000	0.6070718765258789	000

age	0.9937791228294371	age

000	0.8421358466148376	000

level	0.9898589253425598	level

1	0.28036344051361084	11

era	0.4436378479003906	era

total	0.8357332944869995	actual

8th	0.6247153878211975	6th

law	0.3819954693317413	bo

after	0.2624616324901581	at

britain	0.9453505873680116	britain

1980s	0.9994389414787292	1980s

assembly	0.7303779125213623	assembly

addition	0.9988166093826294	addition

in	0.4491821527481079	after

as	0.9454742670059204	as

-	0.5600969791412354	dec

length	0.6470710635185242	amount

,	0.9529664516448976	beforehand

committee	0.38965198397636414	committee

in	0.8989897966384888	across

end	0.4402293860912323	beginning

act	0.837407648563385	act

branch	0.5868557095527649	competence

ceased	0.2851985096931457	amendments

ministry	0.4018837809562683	bill

constitution	0.3000585734844208	bill

after	0.5429162979125977	after

contrast	0.6440976858139038	contrast

parliament	0.5494216084480286	cabinet

usually	0.2937927842140198	also

according	0.4563249945640564	allocated

refer	0.2759680151939392	apply

won	0.2037450075149536	command

election	0.3324399292469025	conservatives

commons	0.8039052486419678	commons

also	0.8334027528762817	also

live	0.7553828954696655	accept

a	0.5225176215171814	another

also	0.9917198419570924	also

raised	0.3802617788314819	asked

non	0.8354806303977966	pro

institutions	0.21567492187023166	assistance

british	0.5472506880760193	all

century	0.9997736811637878	century

movement	0.3901815116405487	brotherhood

remained	0.4949101209640503	become

day	0.966636061668396	day

long	0.3533405065536499	also

1990s	0.4871479570865631	1990s

al	0.4357849657535553	al

a	0.7573171257972717	140

al	0.7816944122314453	al

islam	0.4387509822845459	afghanistan

war	0.5100567340850829	1980s

also	0.37080517411232	formerly

political	0.5631987452507019	armed

000	0.9632630348205566	000

state	0.2742398679256439	advocacy

state	0.2678200006484985	country

centuries	0.25983428955078125	centuries

equivalent	0.2055543214082718	closest

proposed	0.2180087119340897	argued

building	0.6146278977394104	building

able	0.3344554007053375	able

""""	0.2296507656574249	british

is	0.9143108129501344	developed

century	0.9991987347602844	century

russian	0.2454598993062973	assyrian

is	0.3778558075428009	cha

by	0.4974297285079956	among

according	0.9985675811767578	according

imperial	0.7010113596916199	159

bases	0.3628353476524353	bases

europe	0.987244427204132	euro

nation	0.9130551218986512	nation

1883	0.3734314739704132	1883

japanese	0.9465348124504088	japanese

america	0.9425386190414428	america

the	0.5464684963226318	american

#	0.2454182207584381	colonial

in	0.7170479297637941	around

cathedral	0.2701771557331085	archdiocese

also	0.29803648591041565	also

12th	0.4601145088672638	10th

156	0.32432451844215393	152

lithuanian	0.6283438801765442	lithuanian

1939	0.6992050409317017	1939

1945	0.5141761898994446	1944

after	0.4744873046875	after

1982	0.5615752935409546	1979

central	0.9906845092773438	central

geo	0.3489492535591125	as

small	0.3083351850509644	also

architectural	0.3903545737266541	architectural

also	0.3734678626060486	also

##ie	0.9236947894096376	architecture

also	0.7975097298622131	also

city	0.2486850470304489	city

many	0.3022481203079224	13

born	0.7393041253089905	born

000	0.771196186542511	000

not	0.3744767904281616	also

other	0.204229399561882	bigger

institutions	0.2509656548500061	agencies

established	0.6345775127410889	established

central	0.9377050399780272	central

polish	0.4268459379673004	chamber

inter	0.5283743739128113	inter

day	0.6221734881401062	banks

people	0.30501872301101685	fall

arms	0.9998157620429992	arms

best	0.5797963738441467	best

on	0.6207203269004822	along

anglo	0.5042803287506104	anglo

times	0.2062080204486847	america

american	0.4420362710952759	american

000	0.9411373138427734	000

l	0.2978227436542511	km

america	0.7921141982078552	america

000	0.4032583236694336	000

americans	0.6146564483642578	americans

all	0.5299970507621765	all

general	0.9704756140708924	general

000	0.5052275657653809	000

affairs	0.5614525675773621	affairs

own	0.3440524637699127	cl

after	0.4843510091304779	after

after	0.9726009368896484	after

000	0.7135981917381287	500

more	0.5550429821014404	better

act	0.6685574054718018	abe

himself	0.2299628108739853	1757

america	0.927798628807068	america

000	0.7925129532814026	600

000	0.9923700094223022	000

population	0.23401117324829104	ally

the	0.3734762966632843	ari

16th	0.2389407306909561	17th

due	0.20791931450366974	acceleration

as	0.841817319393158	as

travel	0.22689522802829745	act

were	0.3161930739879608	canceled

on	0.2783527076244354	across

in	0.2960354685783386	by

many	0.4157648086547852	all

along	0.955119013786316	along

for	0.4410579800605774	before

came	0.51343834400177	came

come	0.3824223577976227	come

gr	0.23038385808467865	astro

used	0.2310325503349304	acknowledged

according	0.2768977582454681	attempting

acts	0.7188052535057068	acts

the	0.2329539358615875	atomic

electrons	0.440526008605957	atoms

cross	0.9980081915855408	cross

force	0.7954306602478027	angle

center	0.32049891352653503	center

acts	0.751763641834259	acts

most	0.2258947044610977	certain

